chr	start	end	geneID	geneName
17	42156891	42181278	ENSG00000089558	KCNH4
17	42184060	42185452	ENSG00000161610	HCRT
17	42188799	42194532	ENSG00000167925	GHDC
17	42199168	42276707	ENSG00000173757	STAT5B
17	42287547	42311943	ENSG00000126561	STAT5A
17	42313324	42388568	ENSG00000168610	STAT3
17	42402452	42423517	ENSG00000177469	CAVIN1
17	42440198	42440259	ENSG00000238704	RNU7-97P
17	42458844	42522611	ENSG00000033627	ATP6V0A1
17	42514188	42514307	ENSG00000283929	MIR5010
17	42536172	42544449	ENSG00000108784	NAGLU
17	42561467	42566277	ENSG00000068120	COASY
17	42567068	42573239	ENSG00000108788	MLX
17	42572315	42577831	ENSG00000131470	PSMC3IP
17	42579513	42610623	ENSG00000141699	RETREG3
17	42609676	42615234	ENSG00000131462	TUBG1
17	42659305	42667006	ENSG00000037042	TUBG2
17	42667914	42676994	ENSG00000068137	PLEKHH3
17	42678889	42683917	ENSG00000184451	CCR10
17	42682613	42699814	ENSG00000108797	CNTNAP1
17	42700275	42745049	ENSG00000108799	EZH1
17	42708084	42708151	ENSG00000275273	MIR6780A
17	42758447	42763041	ENSG00000131477	RAMP2
17	42780678	42796936	ENSG00000126562	WNK4
17	42795147	42798704	ENSG00000183978	COA3
17	42798792	42811587	ENSG00000176563	CNTD1
17	42810134	42833350	ENSG00000126581	BECN1
17	42891338	42891435	ENSG00000252039	RNU6-287P
17	42900797	42913369	ENSG00000131482	G6PC
17	42940575	42940702	ENSG00000212149	RF00561
17	42980565	42993690	ENSG00000198863	RUNDC1
17	42998273	43002959	ENSG00000131469	RPL27
17	43006725	43014456	ENSG00000068079	IFI35
17	43014605	43025123	ENSG00000108828	VAT1
17	43025241	43032036	ENSG00000108830	RND2
17	43044295	43170245	ENSG00000012048	BRCA1
17	43170481	43211689	ENSG00000188554	NBR1
17	43211835	43220041	ENSG00000184988	TMEM106A
17	43216941	43305397	ENSG00000236383	CCDC200
17	43387226	43387417	ENSG00000277084	RNU2-4P
17	43395993	43396091	ENSG00000252882	RNU6-1137P
17	43398959	43401137	ENSG00000175906	ARL4D
17	43412427	43412530	ENSG00000251763	RNU6-470P
17	43445507	43445613	ENSG00000252279	RNU6-406P
17	43473585	43473690	ENSG00000252729	RNU6-971P
17	43483865	43610338	ENSG00000067596	DHX8
17	43527844	43579620	ENSG00000175832	ETV4
17	43640388	43661954	ENSG00000005102	MEOX1
17	43753731	43758788	ENSG00000167941	SOST
17	43766121	43778988	ENSG00000108861	DUSP3
17	43780435	43787612	ENSG00000231256	CFAP97D1
17	43800799	43833170	ENSG00000161647	MPP3
17	43847148	43863629	ENSG00000161649	CD300LG
17	43875357	43909711	ENSG00000108852	MPP2
17	43940804	43942468	ENSG00000108849	PPY
17	43952738	44004469	ENSG00000131096	PYY
17	44004546	44009063	ENSG00000161653	NAGS
17	44011188	44023946	ENSG00000091947	TMEM101
17	44025020	44025223	ENSG00000221044	RF00012
17	44070735	44076344	ENSG00000141349	G6PC3
17	44076746	44123702	ENSG00000108840	HDAC5
17	44135883	44135989	ENSG00000212446	RNU6-131P
17	44141906	44162476	ENSG00000125319	C17orf53
17	44170447	44179083	ENSG00000161664	ASB16
17	44186970	44191731	ENSG00000168591	TMUB2
17	44191805	44200113	ENSG00000087152	ATXN7L3
17	44205033	44221626	ENSG00000108312	UBTF
17	44207771	44207839	ENSG00000275107	MIR6782
17	44248385	44268141	ENSG00000004939	SLC4A1
17	44290856	44291151	ENSG00000239702	RN7SL507P
17	44303965	44304203	ENSG00000221496	RF00012
17	44308413	44318671	ENSG00000108309	RUNDC3A
17	44319625	44324870	ENSG00000013306	SLC25A39
17	44345086	44353102	ENSG00000030582	GRN
17	44353215	44363875	ENSG00000161682	FAM171A2
17	44372180	44389505	ENSG00000005961	ITGA2B
17	44395284	44503430	ENSG00000186566	GPATCH8
17	44409059	44409358	ENSG00000240589	RN7SL258P
17	44557459	44559570	ENSG00000180340	FZD2
17	44656404	44690308	ENSG00000180336	MEIOC
17	44673069	44689779	ENSG00000180329	CCDC43
17	44708608	44752264	ENSG00000161692	DBF4B
17	44718861	44719130	ENSG00000264251	RN7SL819P
17	44759031	44781846	ENSG00000073670	ADAM11
17	44798448	44830816	ENSG00000182963	GJC1
17	44846353	44850480	ENSG00000131097	HIGD1B
17	44849943	44899662	ENSG00000108883	EFTUD2
17	44883986	44884274	ENSG00000264540	RN7SL405P
17	44899142	44905390	ENSG00000167131	CCDC103
17	44903161	44916937	ENSG00000131095	GFAP
17	44924709	44947711	ENSG00000186185	KIF18B
17	44959693	44968071	ENSG00000131094	C1QL1
17	45023340	45061109	ENSG00000172992	DCAKD
17	45051610	45109016	ENSG00000136448	NMT1
17	45071442	45071543	ENSG00000200888	RF00019
17	45108967	45133354	ENSG00000161714	PLCD3
17	45148502	45152101	ENSG00000186834	HEXIM1
17	45160700	45170040	ENSG00000168517	HEXIM2
17	45221444	45247320	ENSG00000184922	FMNL1
17	45254393	45262112	ENSG00000184361	SPATA32
17	45263119	45317145	ENSG00000006062	MAP3K14
17	45327366	45327497	ENSG00000199953	RNA5SP443
17	45393902	45434421	ENSG00000159314	ARHGAP27
17	45435900	45490749	ENSG00000225190	PLEKHM1
17	47117703	47189422	ENSG00000004897	CDC27
17	47200446	47223679	ENSG00000198336	MYL4
17	47557413	47557514	ENSG00000206734	RF00019
17	47649476	47685505	ENSG00000108424	KPNB1
17	47694081	47712050	ENSG00000198933	TBKBP1
17	47733244	47746119	ENSG00000073861	TBX21
17	47807372	47821834	ENSG00000006025	OSBPL7
17	47823272	47831534	ENSG00000159111	MRPL10
17	47831627	47837713	ENSG00000141294	LRRC46
17	47837692	47841333	ENSG00000141295	SCRN2
17	47844908	47855874	ENSG00000189120	SP6
17	47896150	47928957	ENSG00000167182	SP2
17	47941506	47949308	ENSG00000108439	PNPO
17	47951967	47957878	ENSG00000167183	PRR15L
17	47967810	47981774	ENSG00000108465	CDK5RAP3
17	48026167	48038030	ENSG00000005243	COPZ2
17	48037161	48037247	ENSG00000207947	MIR152
17	48048329	48061487	ENSG00000082641	NFE2L1
17	48088678	48088784	ENSG00000206954	RNU6-1201P
17	48103357	48123074	ENSG00000002919	SNX11
17	48133440	48430275	ENSG00000141293	SKAP1
17	48196680	48196786	ENSG00000207306	RNU6-1152P
17	48382371	48382586	ENSG00000200538	RF00012
17	48479097	48479198	ENSG00000206805	RF00019
17	48528526	48531001	ENSG00000120094	HOXB1
17	48540894	48544989	ENSG00000173917	HOXB2
17	48548870	48604912	ENSG00000120093	HOXB3
17	48575513	48580111	ENSG00000182742	HOXB4
17	48579838	48579947	ENSG00000284038	MIR10A
17	48591257	48593961	ENSG00000120075	HOXB5
17	48595751	48604992	ENSG00000108511	HOXB6
17	48607227	48633572	ENSG00000260027	HOXB7
17	48611377	48614939	ENSG00000120068	HOXB8
17	48621159	48626356	ENSG00000170689	HOXB9
17	48632490	48632559	ENSG00000210741	MIR196A1
17	48721719	48722522	ENSG00000159182	PRAC1
17	48723168	48724758	ENSG00000229637	PRAC2
17	48723188	48723314	ENSG00000273750	RF02132
17	48724763	48729178	ENSG00000159184	HOXB13
17	48762235	48817214	ENSG00000170703	TTLL6
17	48765554	48765847	ENSG00000244514	RN7SL125P
17	48830988	48866522	ENSG00000136436	CALCOCO2
17	48880840	48880967	ENSG00000212565	RF00263
17	48892765	48895871	ENSG00000159199	ATP5MC1
17	48908369	48929056	ENSG00000159202	UBE2Z
17	48929316	48945117	ENSG00000159210	SNF8
17	48949361	48949520	ENSG00000200903	RNU1-42P
17	48956650	48956753	ENSG00000238804	RF01210
17	48958554	48968596	ENSG00000159224	GIP
17	48997412	49055650	ENSG00000159217	IGF2BP1
17	49017793	49018061	ENSG00000255851	RF00017
17	49036352	49036455	ENSG00000252636	RNU6-826P
17	49132460	49176840	ENSG00000167080	B4GALNT2
17	49210227	49223225	ENSG00000108798	ABI3
17	49223362	49230766	ENSG00000173868	PHOSPHO1
17	49404049	49414905	ENSG00000167085	PHB
17	49416744	49416850	ENSG00000207127	RF00019
17	49495293	49515017	ENSG00000064300	NGFR
17	49598884	49678234	ENSG00000121067	SPOP
17	49700934	49709014	ENSG00000121073	SLC35B1
17	49710332	49789180	ENSG00000121104	FAM117A
17	49788555	49835030	ENSG00000136504	KAT7
17	49838309	49848017	ENSG00000176358	TAC4
17	49966075	49966176	ENSG00000199492	RNU6-1313P
17	49968970	49974959	ENSG00000108813	DLX4
17	49990005	49995224	ENSG00000064195	DLX3
17	50055968	50090481	ENSG00000005884	ITGA3
17	50094737	50112152	ENSG00000005882	PDK2
17	50110040	50129882	ENSG00000167100	SAMD14
17	50133735	50150630	ENSG00000108819	PPP1R9B
17	50164214	50175931	ENSG00000108823	SGCA
17	50183289	50201632	ENSG00000108821	COL1A1
17	50271406	50281485	ENSG00000167105	TMEM92
17	50346092	50363138	ENSG00000015532	XYLT2
17	50367857	50373214	ENSG00000108826	MRPL27
17	50373220	50381483	ENSG00000154920	EME1
17	50375059	50397553	ENSG00000108829	LRRC59
17	50386145	50386246	ENSG00000206824	RF00019
17	50426158	50474845	ENSG00000167107	ACSF2
17	50464496	50468966	ENSG00000136457	CHAD
17	50478800	50485975	ENSG00000136444	RSAD1
17	50508384	50531501	ENSG00000136449	MYCBPAP
17	50532543	50543750	ENSG00000049283	EPN3
17	50543058	50555852	ENSG00000006282	SPATA20
17	50561068	50627474	ENSG00000006283	CACNA1G
17	50634777	50692252	ENSG00000108846	ABCC3
17	50693190	50707924	ENSG00000154945	ANKRD40
17	50696644	50696760	ENSG00000201340	RF00019
17	50719544	50756213	ENSG00000108848	LUC7L3
17	50834650	50842348	ENSG00000173714	WFIKKN2
17	50862223	50867978	ENSG00000141232	TOB1
17	50962174	51120865	ENSG00000008294	SPAG9
17	51153590	51171744	ENSG00000011052	NME1-NME2
17	51177425	51260163	ENSG00000011258	MBTD1
17	51630313	52160017	ENSG00000154975	CA10
17	53822901	53825213	ENSG00000141200	KIF2B
17	54770949	54771277	ENSG00000251809	RN7SKP14
17	54899387	54961956	ENSG00000141198	TOM1L1
17	54951902	54968785	ENSG00000166260	COX11
17	54968727	55173632	ENSG00000166263	STXBP4
17	55265012	55325065	ENSG00000108924	HLF
17	55392613	55421992	ENSG00000108960	MMD
17	55448433	55511444	ENSG00000261873	SMIM36
17	55551810	55551920	ENSG00000200107	RNU6-1249P
17	55719627	55732121	ENSG00000166292	TMEM100
17	55750979	55842830	ENSG00000141179	PCTP
17	56593699	56595590	ENSG00000183691	NOG
17	56834099	56869567	ENSG00000153933	DGKE
17	56836387	56914080	ENSG00000121060	TRIM25
17	56871170	56871276	ENSG00000212469	RNU6-1158P
17	56891270	56891355	ENSG00000284542	MIR3614
17	56938187	56961054	ENSG00000121058	COIL
17	56978105	57006768	ENSG00000121064	SCPEP1
17	57085092	57121349	ENSG00000121057	AKAP1
17	57255851	57684685	ENSG00000153944	MSI2
17	57618108	57618393	ENSG00000242889	RN7SL449P
17	57744481	57745312	ENSG00000166329	CCDC182
17	57789449	57789732	ENSG00000222976	RN7SKP94
17	57834781	57850056	ENSG00000181610	MRPS23
17	57861243	57955323	ENSG00000180891	CUEDC1
17	57971547	57988259	ENSG00000136451	VEZF1
17	58083415	58095536	ENSG00000264364	DYNLL2
17	58148449	58159555	ENSG00000141194	OR4D1
17	58192737	58205174	ENSG00000121053	EPX
17	58205437	58219605	ENSG00000011143	MKS1
17	58218548	58268518	ENSG00000167419	LPO
17	58269856	58280935	ENSG00000005381	MPO
17	58301228	58328760	ENSG00000005379	TSPOAP1
17	58331232	58331318	ENSG00000284353	MIR142
17	58335976	58336022	ENSG00000264399	MIR4736
17	58345175	58353093	ENSG00000213246	SUPT4H1
17	58420167	58488384	ENSG00000176160	HSF5
17	58489529	58517905	ENSG00000108389	MTMR4
17	58556678	58692055	ENSG00000121101	TEX14
17	58666537	58666697	ENSG00000199426	RNU1-108P
17	58677574	58677737	ENSG00000206917	RNU1-52P
17	58679527	58679690	ENSG00000200997	RNU1-85P
17	58692573	58735611	ENSG00000108384	RAD51C
17	58755869	58985176	ENSG00000175175	PPM1E
17	58835899	58835994	ENSG00000251865	RNU6-518P
17	58982638	59106921	ENSG00000108395	TRIM37
17	59059226	59059493	ENSG00000263558	RN7SL716P
17	59109951	59155269	ENSG00000182628	SKA2
17	59137758	59137872	ENSG00000211514	MIR454
17	59151136	59151221	ENSG00000207996	MIR301A
17	59155499	59204705	ENSG00000068489	PRR11
17	59209400	59215247	ENSG00000167447	SMG8
17	59220467	59275967	ENSG00000153982	GDPD1
17	59260748	59260846	ENSG00000207235	RF00019
17	59366083	59366154	ENSG00000263857	MIR4729
17	59537359	59537499	ENSG00000200889	RNU4-13P
17	59619689	59696956	ENSG00000141367	CLTC
17	59674636	59707626	ENSG00000141378	PTRH2
17	59707192	59842255	ENSG00000062716	VMP1
17	59841266	59841337	ENSG00000284190	MIR21
17	59847438	59847544	ENSG00000201524	RNU6-450P
17	59859482	59892945	ENSG00000108423	TUBD1
17	59893046	59950564	ENSG00000108443	RPS6KB1
17	59952240	59964761	ENSG00000189050	RNFT1
17	60149936	60170899	ENSG00000167434	CA4
17	60231516	60231646	ENSG00000252577	SCARNA20
17	60392429	60431421	ENSG00000141371	C17orf64
17	60443149	60526219	ENSG00000062725	APPBP2
17	60600183	60666280	ENSG00000170836	PPM1D
17	60677453	61392838	ENSG00000141376	BCAS3
17	60696313	60696605	ENSG00000239932	RN7SL606P
17	60748940	60749046	ENSG00000252534	RF00019
17	60899891	60900185	ENSG00000264322	RN7SL448P
17	61399896	61409466	ENSG00000121068	TBX2
17	61452404	61485110	ENSG00000121075	TBX4
17	61590426	61591202	ENSG00000253506	NACA2
17	61681266	61863521	ENSG00000136492	BRIP1
17	61865367	61928016	ENSG00000108506	INTS2
17	61874084	61874182	ENSG00000202361	RF00019
17	61942605	62065282	ENSG00000108510	MED13
17	62005737	62006016	ENSG00000242398	RN7SL800P
17	62036833	62036945	ENSG00000200842	RF00019
17	62122320	62122421	ENSG00000207123	RF00019
17	62423867	62450822	ENSG00000087995	METTL2A
17	62627401	62693597	ENSG00000011028	MRC2
17	62661621	62661725	ENSG00000207382	RF00019
17	62683905	62684010	ENSG00000199697	RNU6-446P
17	62701314	62808344	ENSG00000173838	MARCH10
17	63009556	63427699	ENSG00000170921	TANC2
17	63477061	63498380	ENSG00000159640	ACE
17	63523334	63548977	ENSG00000173826	KCNH6
17	63550461	63594266	ENSG00000136485	DCAF7
17	63573242	63573345	ENSG00000200560	RNU6-288P
17	63600872	63608365	ENSG00000136463	TACO1
17	63622415	63696303	ENSG00000198909	MAP3K3
17	63682336	63741986	ENSG00000266173	STRADA
17	63695902	63701172	ENSG00000136490	LIMD2
17	63745250	63776351	ENSG00000108588	CCDC47
17	63773603	63819317	ENSG00000198231	DDX42
17	63819433	63830012	ENSG00000108592	FTSJ3
17	63827152	63832026	ENSG00000087191	PSMC5
17	63832081	63843065	ENSG00000108604	SMARCD2
17	63909597	63918838	ENSG00000204414	CSHL1
17	63928740	63932354	ENSG00000007312	CD79B
17	63938554	63972918	ENSG00000007314	SCN4A
17	63998351	64004304	ENSG00000224383	PRR29
17	64002594	64020634	ENSG00000108622	ICAM2
17	64039142	64130819	ENSG00000178607	ERN1
17	64146083	64146152	ENSG00000199753	SNORD104
17	64146337	64146471	ENSG00000281311	RF00407
17	64146339	64146471	ENSG00000277887	SNORA50C
17	64147227	64263301	ENSG00000136478	TEX2
17	64319415	64413776	ENSG00000261371	PECAM1
17	64390158	64390263	ENSG00000239823	RF00019
17	64449037	64468643	ENSG00000271605	MILR1
17	64477785	64497036	ENSG00000256525	POLG2
17	64499616	64508199	ENSG00000108654	DDX5
17	64500774	64500839	ENSG00000284564	MIR3064
17	64501214	64501313	ENSG00000284368	MIR5047
17	64506588	64542461	ENSG00000258890	CEP95
17	64542295	64662068	ENSG00000108854	SMURF2
17	65010715	65056839	ENSG00000120063	GNA13
17	65100812	65227703	ENSG00000108370	RGS9
17	65528563	65561647	ENSG00000168646	AXIN2
17	65635538	66192084	ENSG00000154240	CEP112
17	66212033	66256525	ENSG00000091583	APOH
17	66302636	66810743	ENSG00000154229	PRKCA
17	66364029	66364320	ENSG00000244044	RN7SL735P
17	66638271	66638374	ENSG00000252685	RNU6-928P
17	66787072	66787168	ENSG00000207943	MIR634
17	66835117	66885486	ENSG00000075429	CACNG5
17	66964910	67033398	ENSG00000075461	CACNG4
17	67044590	67056797	ENSG00000108878	CACNG1
17	67070438	67245989	ENSG00000198265	HELZ
17	67271469	67271607	ENSG00000207410	RF00393
17	67337916	67366627	ENSG00000197170	PSMD12
17	67377281	67697261	ENSG00000154217	PITPNC1
17	67408774	67408881	ENSG00000201547	RF00019
17	67457023	67457290	ENSG00000244610	RN7SL756P
17	67717833	67744531	ENSG00000130935	NOL11
17	67740669	67740799	ENSG00000200394	SNORA38B
17	67991101	67996431	ENSG00000186665	C17orf58
17	68035519	68046842	ENSG00000182481	KPNA2
17	68247574	68257164	ENSG00000196704	AMZ2
17	68259182	68422731	ENSG00000141337	ARSG
17	68267026	68291267	ENSG00000108932	SLC16A6
17	68420948	68457513	ENSG00000070540	WIPI1
17	68424451	68424548	ENSG00000207561	MIR635
17	68511780	68551319	ENSG00000108946	PRKAR1A
17	68535113	68601389	ENSG00000108950	FAM20A
17	68867292	68955392	ENSG00000141338	ABCA8
17	68974488	69061064	ENSG00000154258	ABCA9
17	69078702	69141888	ENSG00000154262	ABCA6
17	69147214	69244846	ENSG00000154263	ABCA10
17	69244311	69327244	ENSG00000154265	ABCA5
17	69355133	69355218	ENSG00000252352	RF00561
17	69414698	69553861	ENSG00000108984	MAP2K6
17	69985986	69986094	ENSG00000199801	RF00019
17	70053429	70135608	ENSG00000153822	KCNJ16
17	70168673	70180048	ENSG00000123700	KCNJ2
17	71298156	71298218	ENSG00000238759	RNU7-155P
17	72121020	72126420	ENSG00000125398	SOX9
17	72645949	73092712	ENSG00000133195	SLC39A11
17	72663823	72664152	ENSG00000200783	RN7SKP180
17	73165012	73176633	ENSG00000180616	SSTR2
17	73192632	73208507	ENSG00000166685	COG1
17	73207353	73236753	ENSG00000133193	FAM104A
17	73232233	73248947	ENSG00000141219	C17orf80
17	73248449	73262352	ENSG00000187959	CPSF4L
17	73334384	73644089	ENSG00000069188	SDK2
17	74213514	74262020	ENSG00000141540	TTYH2
17	74274247	74314884	ENSG00000171595	DNAI2
17	74326210	74355820	ENSG00000196169	KIF19
17	74356416	74361946	ENSG00000204347	BTBD17
17	74367407	74372622	ENSG00000257008	GPR142
17	74424851	74451653	ENSG00000170412	GPRC5C
17	74466399	74484796	ENSG00000167851	CD300A
17	74521174	74531474	ENSG00000178789	CD300LB
17	74541108	74546143	ENSG00000167850	CD300C
17	74560701	74567343	ENSG00000284690	CD300H
17	74579365	74592283	ENSG00000204345	CD300LD
17	74609887	74623738	ENSG00000186407	CD300E
17	74670578	74747335	ENSG00000172794	RAB37
17	74694311	74712978	ENSG00000186074	CD300LF
17	74748652	74769353	ENSG00000109062	SLC9A3R1
17	74770547	74776367	ENSG00000109065	NAT9
17	74776483	74839779	ENSG00000109066	TMEM104
17	74842023	74861504	ENSG00000161509	GRIN2C
17	74862497	74873031	ENSG00000161513	FDXR
17	74877299	74893781	ENSG00000172782	FADS6
17	74916084	74923256	ENSG00000182040	USH1G
17	74924275	74933912	ENSG00000183034	OTOP2
17	74935719	74949992	ENSG00000182938	OTOP3
17	74950743	74973166	ENSG00000167861	HID1
17	74987632	75005800	ENSG00000109089	CDR2L
17	75012670	75021261	ENSG00000167862	MRPL58
17	75032575	75065889	ENSG00000180901	KCTD2
17	75038863	75046985	ENSG00000167863	ATP5PD
17	75041740	75042015	ENSG00000239607	RN7SL573P
17	75087727	75106162	ENSG00000170190	SLC16A5
17	75089862	75089974	ENSG00000206713	RF00019
17	75109952	75130265	ENSG00000125449	ARMC7
17	75135248	75168281	ENSG00000189159	JPT1
17	75145670	75145762	ENSG00000252042	RF00019
17	75205659	75235758	ENSG00000125450	NUP85
17	75236599	75262363	ENSG00000125447	GGA3
17	75261674	75266373	ENSG00000125445	MRPS7
17	75266228	75271227	ENSG00000125457	MIF4GD
17	75272981	75289510	ENSG00000125454	SLC25A19
17	75318076	75405709	ENSG00000177885	GRB2
17	75409086	75409188	ENSG00000223217	RNU6-938P
17	75431990	75432087	ENSG00000202332	RF00019
17	75441159	75500090	ENSG00000177728	TMEM94
17	75500261	75515583	ENSG00000177303	CASKIN2
17	75516060	75524739	ENSG00000182173	TSEN54
17	75525080	75575208	ENSG00000073350	LLGL2
17	75588058	75626501	ENSG00000266714	MYO15B
17	75626845	75667189	ENSG00000108469	RECQL5
17	75633434	75641404	ENSG00000204323	SMIM5
17	75646243	75647977	ENSG00000259120	SMIM6
17	75667116	75708062	ENSG00000161526	SAP30BP
17	75721328	75757818	ENSG00000132470	ITGB4
17	75751594	75765711	ENSG00000108479	GALK1
17	75776434	75785893	ENSG00000132475	H3F3B
17	75784771	75825799	ENSG00000132478	UNK
17	75827225	75844717	ENSG00000092929	UNC13D
17	75845699	75856507	ENSG00000132471	WBP2
17	75874161	75878575	ENSG00000132481	TRIM47
17	75880335	75897003	ENSG00000141569	TRIM65
17	75898643	75905413	ENSG00000204316	MRPL38
17	75909574	75941140	ENSG00000188878	FBF1
17	75941507	75979363	ENSG00000161533	ACOX1
17	76000906	76005999	ENSG00000250506	CDK3
17	76004502	76027452	ENSG00000167880	EVPL
17	76038775	76072653	ENSG00000167881	SRP68
17	76071961	76083666	ENSG00000186919	ZACN
17	76074794	76077541	ENSG00000182687	GALR2
17	76081017	76121576	ENSG00000182473	EXOC7
17	76136333	76141299	ENSG00000129654	FOXJ1
17	76142453	76240373	ENSG00000141576	RNF157
17	76265202	76271299	ENSG00000185262	UBALD2
17	76274049	76307998	ENSG00000129646	QRICH2
17	76309486	76384521	ENSG00000161542	PRPSAP1
17	76319376	76319473	ENSG00000251779	RF00019
17	76337316	76337422	ENSG00000207169	RNU6-24P
17	76376584	76387860	ENSG00000176170	SPHK1
17	76389451	76453206	ENSG00000175931	UBE2O
17	76453351	76470117	ENSG00000129673	AANAT
17	76470891	76501790	ENSG00000129667	RHBDF2
17	76527356	76551175	ENSG00000161544	CYGB
17	76527586	76553578	ENSG00000214140	PRCD
17	76558791	76558868	ENSG00000274091	SNORD1C
17	76561109	76561192	ENSG00000199961	SNORD1B
17	76561634	76561705	ENSG00000278261	SNORD1A
17	76565379	76586956	ENSG00000070731	ST6GALNAC2
17	76624761	76643838	ENSG00000070526	ST6GALNAC1
17	76656320	76656422	ENSG00000199735	RNU6-227P
17	76672551	76711016	ENSG00000182534	MXRA7
17	76703632	76703727	ENSG00000212418	RNY4P36
17	76712832	76726799	ENSG00000070495	JMJD6
17	76721216	76721396	ENSG00000274051	RF02271
17	76726830	76733936	ENSG00000181038	METTL23
17	76734115	76737374	ENSG00000161547	SRSF2
17	76735865	76781449	ENSG00000092931	MFSD11
17	76752912	76753015	ENSG00000200257	RNU6-97P
17	76868456	76950393	ENSG00000167889	MGAT5B
17	77088749	77217101	ENSG00000129657	SEC14L1
17	77089307	77089493	ENSG00000275143	SCARNA16
17	77089417	77089497	ENSG00000284250	MIR6516
17	77152561	77152674	ENSG00000222808	RNU4-47P
17	77280569	77500596	ENSG00000184640	SEPT9
17	77442109	77442213	ENSG00000200651	RF00019
17	77920098	77920258	ENSG00000238898	RNU1-80P
17	77959240	78108835	ENSG00000078687	TNRC6C
17	78066947	78067053	ENSG00000238658	RNU6-625P
17	78110458	78132407	ENSG00000141524	TMC6
17	78130770	78142968	ENSG00000167895	TMC8
17	78146353	78166177	ENSG00000187997	C17orf99
17	78168558	78173527	ENSG00000108639	SYNGR2
17	78174075	78187233	ENSG00000167900	TK1
17	78187317	78207701	ENSG00000183077	AFMID
17	78214186	78225636	ENSG00000089685	BIRC5
17	78231310	78240987	ENSG00000204278	TMEM235
17	78356778	78360077	ENSG00000184557	SOCS3
17	78370852	78371135	ENSG00000243870	RN7SL236P
17	78378640	78425114	ENSG00000087157	PGS1
17	78399935	78400063	ENSG00000200063	RF00415
17	78423697	78577394	ENSG00000187775	DNAH17
17	78532813	78533055	ENSG00000243426	RN7SL454P
17	78674048	78782297	ENSG00000108669	CYTH1
17	78696694	78696797	ENSG00000252391	RNU6-638P
17	78787381	78841441	ENSG00000055483	USP36
17	78852977	78925387	ENSG00000035862	TIMP2
17	78870910	78903217	ENSG00000178404	CEP295NL
17	78971238	78980109	ENSG00000108679	LGALS3BP
17	78991717	79009867	ENSG00000171302	CANT1
17	79022814	79049788	ENSG00000173918	C1QTNF1
17	79074939	79088599	ENSG00000167280	ENGASE
17	79089345	79516148	ENSG00000167281	RBFOX3
17	79730919	79742222	ENSG00000182156	ENPP7
17	79778132	79787983	ENSG00000173894	CBX2
17	79792132	79801683	ENSG00000141570	CBX8
17	79833156	79839429	ENSG00000141582	CBX4
17	79932343	80035848	ENSG00000167291	TBC1D16
17	80036632	80100613	ENSG00000141519	CCDC40
17	80101556	80119879	ENSG00000171298	GAA
17	80135214	80147183	ENSG00000141543	EIF4A3
17	80169992	80209331	ENSG00000141527	CARD14
17	80206716	80220923	ENSG00000181523	SGSH
17	80219699	80253500	ENSG00000181045	SLC26A11
17	80260866	80398786	ENSG00000173821	RNF213
17	80415165	80438086	ENSG00000173818	ENDOV
17	80467148	80477843	ENSG00000171246	NPTX1
17	80544819	80966371	ENSG00000141564	RPTOR
17	81035122	81117432	ENSG00000175866	BAIAP2
17	81117295	81166077	ENSG00000181409	AATK
17	81125877	81125955	ENSG00000211563	MIR3065
17	81133196	81133308	ENSG00000221025	MIR1250
17	81165507	81183164	ENSG00000225180	PVALEF
17	81189593	81222999	ENSG00000141577	CEP131
17	81228277	81239091	ENSG00000167302	TEPSIN
17	81239239	81241281	ENSG00000224877	NDUFAF8
17	81245000	81295547	ENSG00000157637	SLC38A10
17	81395475	81466332	ENSG00000266074	BAHCC1
17	81509971	81523847	ENSG00000184009	ACTG1
17	81539885	81553961	ENSG00000185504	FAAP100
17	81556887	81648465	ENSG00000182446	NPLOC4
17	81573490	81573602	ENSG00000207021	RF00019
17	81665036	81666635	ENSG00000204237	OXLD1
17	81666364	81673904	ENSG00000185298	CCDC137
17	81681174	81683924	ENSG00000214087	ARL16
17	81683326	81703138	ENSG00000185359	HGS
17	81703357	81707526	ENSG00000262814	MRPL12
17	81712236	81721016	ENSG00000183048	SLC25A10
17	81804132	81814013	ENSG00000215644	GCGR
17	81833492	81835050	ENSG00000182676	PPP1R27
17	81843159	81860694	ENSG00000185624	P4HB
17	81887844	81891586	ENSG00000183684	ALYREF
17	81890790	81900991	ENSG00000141552	ANAPC11
17	81900745	81902905	ENSG00000183979	NPB
17	81900965	81911464	ENSG00000185813	PCYT2
17	81911939	81921323	ENSG00000187531	SIRT7
17	81918270	81927714	ENSG00000197063	MAFG
17	81932384	81942412	ENSG00000183010	PYCR1
17	81939645	81947233	ENSG00000185105	MYADML2
17	81952507	81961840	ENSG00000185269	NOTUM
17	81976807	82017406	ENSG00000169696	ASPSCR1
17	82018702	82024107	ENSG00000169689	CENPX
17	82023302	82031151	ENSG00000169683	LRRC45
17	82031624	82034204	ENSG00000169750	RAC3
17	82035136	82037732	ENSG00000169738	DCXR
17	82047902	82051831	ENSG00000169733	RFNG
17	82050691	82057470	ENSG00000169727	GPS1
17	82078333	82098332	ENSG00000169710	FASN
17	82101460	82212830	ENSG00000176155	CCDC57
17	82228397	82261129	ENSG00000141526	SLC16A3
17	82239023	82273731	ENSG00000141551	CSNK1D
17	82314868	82317602	ENSG00000173762	CD7
17	82321024	82334074	ENSG00000141574	SECTM1
